,Date,Return_5d,Return_20d,Return_60d,Realized_Volatility,Z_Score,Ticker
SPY,2022-02-22,-0.02152522735785789,-0.023349404871688684,,0.22175142111973414,-1.6726994746782442,SPY
SPY,2022-02-23,-0.05413590611282937,-0.02881667027035595,,0.22632739070768138,-2.2089322978181998,SPY
SPY,2022-02-24,-0.04097635462978666,-0.011721875691417138,,0.23361150589953325,-1.4683540963392725,SPY
SPY,2022-02-25,0.0015786345238186783,0.015096092528989358,,0.24598743123247546,-0.56472848881262,SPY
SPY,2022-02-28,0.005526825972652638,-0.012037808870291822,,0.22949150055580197,-0.646270522109168,SPY
SPY,2022-03-01,0.0009544020448863932,-0.044297795426249786,,0.22427657260966116,-1.1955443223524136,SPY
SPY,2022-03-02,0.03777695202066522,-0.03324865098670449,,0.23389961201963605,-0.33840554859101546,SPY
SPY,2022-03-03,0.017301056610932175,-0.04731614374429016,,0.23021725179448235,-0.48846639443107726,SPY
SPY,2022-03-04,-0.012746993579299759,-0.03231079102007017,,0.21730538391010726,-0.800935375528426,SPY
SPY,2022-03-07,-0.039392635222620376,-0.06523313115646767,,0.23770283248796037,-1.8983197442506268,SPY
SPY,2022-03-08,-0.03193163750631389,-0.06933322059047697,,0.2381756701950856,-1.8976627025533148,SPY
SPY,2022-03-09,-0.023932913186306748,-0.052179692549991885,,0.25814886456814096,-0.7619988022242209,SPY
SPY,2022-03-10,-0.023478879832363075,-0.07007033119655592,,0.25003410236513246,-0.9064699713493488,SPY
SPY,2022-03-11,-0.027998129980244646,-0.06509820469916905,,0.2466267366313467,-1.4003867467925306,SPY
SPY,2022-03-14,-0.005793387819653328,-0.053262448208255986,,0.23936579529116994,-1.550518139579762,SPY
SPY,2022-03-15,0.023831833013381987,-0.029269707101732156,,0.25461872829602294,-0.46613331292548443,SPY
SPY,2022-03-16,0.019208453059291974,-0.023492808215334726,,0.260818108096222,0.7204670682544457,SPY
SPY,2022-03-17,0.03664100752147137,-0.012382365245323546,,0.26520121430695903,1.5235121951174058,SPY
SPY,2022-03-18,0.06149182307151313,0.020228074275276064,,0.2560440687094806,1.9261546435479528,SPY
SPY,2022-03-21,0.06899405363694266,0.026576953015994276,,0.2545774740853699,1.6998017034830304,SPY
SPY,2022-03-22,0.05823195074704235,0.049856205008855126,,0.2528777035638423,1.9269037907964728,SPY
SPY,2022-03-23,0.021942997237315298,0.0550508184479781,,0.24817793720092177,1.2145999160584686,SPY
SPY,2022-03-24,0.024530176688643435,0.05507729107703607,,0.24819438886200354,1.6290313057183579,SPY
SPY,2022-03-25,0.018379438245267554,0.03734170972653561,,0.23793475109041415,1.6266884928556506,SPY
SPY,2022-03-28,0.025923169736072005,0.04740028253091211,,0.23803618809509755,1.6670453004894505,SPY
SPY,2022-03-29,0.02660206317125602,0.0767568871203228,,0.23094927612396768,1.800640496936586,SPY
SPY,2022-03-30,0.03357376931755107,0.05077767348906148,-0.03681087537579453,0.2268017625654619,1.4320046724540232,SPY
SPY,2022-03-31,0.0025525712323182237,0.03978113867491739,-0.051318023588285966,0.23434472670431852,0.885840742877905,SPY
SPY,2022-04-01,0.000508131615638785,0.051269339364461874,-0.030003322363180596,0.23128430282338416,0.883085520448062,SPY
SPY,2022-04-04,0.001952209700149199,0.09248072209566738,-0.020773734645174513,0.1976150953948622,1.0308892840849866,SPY
SPY,2022-04-05,-0.02279284457912656,0.08692172527180175,-0.02930518510349167,0.2025042043884782,0.5784450816268404,SPY
SPY,2022-04-06,-0.02655337533304236,0.047956634694482636,-0.037814101702132064,0.1903025255878205,0.19345409860172816,SPY
SPY,2022-04-07,-0.006354587413550217,0.058014759947930816,-0.04169414500457225,0.18874452198750827,0.2854853026513659,SPY
SPY,2022-04-08,-0.011812271238445748,0.06877516682361229,-0.0468335255100355,0.18089487889355677,0.08969036063937257,SPY
SPY,2022-04-11,-0.036952698021774255,0.05824141480021239,-0.05003610065678632,0.19172924273781944,-0.9097839690711356,SPY
SPY,2022-04-12,-0.028246458003863384,0.03163430003608769,-0.053943023675337654,0.17930203232126424,-1.41956562111112,SPY
SPY,2022-04-13,-0.007189074656881567,0.02081452826212349,-0.02585566523488214,0.1668879150805301,-0.8649638518870845,SPY
SPY,2022-04-14,-0.024466866122286324,-0.004353052819489278,-0.02789150003617602,0.16778642050735612,-1.663416259701071,SPY
SPY,2022-04-18,-0.02144915274461634,-0.014734902060286048,-0.016607465011661104,0.16262597931978795,-1.501897952860248,SPY
SPY,2022-04-19,0.01163845206224634,0.001462733243824843,0.019276157209767497,0.1731819712437688,-0.4977828362409154,SPY
SPY,2022-04-20,0.014647773114911944,-0.010854430863059927,0.01421317610949302,0.16771012413995845,-0.506797436989707,SPY
SPY,2022-04-21,-0.011842527400204306,-0.012933689092634593,0.011395291247820571,0.16992806820434134,-1.3539830763527279,SPY
SPY,2022-04-22,-0.026839260334841963,-0.05427429898143421,-0.0138825375478,0.18498868618180728,-2.3589598680984314,SPY
SPY,2022-04-25,-0.021599648234341795,-0.05341400051473255,-0.003243507365476961,0.18551556469889394,-1.7835479311217803,SPY
SPY,2022-04-26,-0.06502791441308575,-0.08731986179878137,-0.055566005668747365,0.2041246477584731,-2.4354803587501697,SPY
SPY,2022-04-27,-0.06170304248760217,-0.09593764579914565,-0.06966656039971875,0.1963595517764054,-2.0253152728644825,SPY
SPY,2022-04-28,-0.023398740771714,-0.06734262150398507,-0.052568644656296626,0.22321314515157875,-1.0414393260196937,SPY
SPY,2022-04-29,-0.03295476243257667,-0.0877689993942582,-0.09635974796758795,0.25113109924714466,-2.0299702182049146,SPY
SPY,2022-05-02,-0.032741216317669575,-0.08487138326969357,-0.06903783212109171,0.2526223280367396,-1.621055303637707,SPY
SPY,2022-05-03,0.0006729882281684141,-0.0884851070255841,-0.06914751558114052,0.25030895962242833,-1.352645052842181,SPY
SPY,2022-05-04,0.02825511869858932,-0.048710666747673104,-0.037711915099495785,0.27656018180476855,-0.3019069251186731,SPY
SPY,2022-05-05,-0.03272471982123015,-0.07325537504002844,-0.07948812216254642,0.3005534523112048,-1.3790134113115804,SPY
SPY,2022-05-06,-0.0016019558645032905,-0.08340577507038982,-0.09818190156141471,0.29879928439252984,-1.423902367007703,SPY
SPY,2022-05-09,-0.03935061476755153,-0.11037375036791475,-0.11108560951083823,0.3149436950244809,-2.1023589338579898,SPY
SPY,2022-05-10,-0.041524665505335845,-0.09281242972603776,-0.09110974184687493,0.3132042722128609,-1.7611829117231852,SPY
SPY,2022-05-11,-0.08462681159688734,-0.10390370352103584,-0.10261452003335658,0.3156353445037858,-1.8756585148458753,SPY
SPY,2022-05-12,-0.0518837710851352,-0.11497587651898489,-0.11777898835588585,0.3098521918918729,-1.6810763114648792,SPY
SPY,2022-05-13,-0.02338688580714543,-0.08239104406278064,-0.09769815343753996,0.32606758030503574,-1.0049215690204585,SPY
SPY,2022-05-16,0.004821979482575678,-0.08648997478035347,-0.08174418649614856,0.32559672316642047,-1.002678096626877,SPY
SPY,2022-05-17,0.02312762654177347,-0.08250950355781173,-0.05674769045485928,0.32957546345565897,-0.41436681263443054,SPY
SPY,2022-05-18,-0.002266153486531808,-0.11884140642451846,-0.08495150639932603,0.35407663214672663,-1.4570768102854559,SPY
SPY,2022-05-19,-0.007340570057082552,-0.11094378551929573,-0.07413230699634177,0.3525686526216864,-1.5236043280690321,SPY
SPY,2022-05-20,-0.030095448874169373,-0.08546135675021505,-0.08746080277057533,0.34339206505120107,-1.36202655222988,SPY
SPY,2022-05-23,-0.007923325354204147,-0.07372070498542704,-0.0904556641544384,0.35133437408708623,-0.7298890042554396,SPY
